File Name: not saved
Channel 1: 'K25585', 39661 values, raw ADC, no filters.
Channel 2: 'W110 K27098 X axis', 39660 values, raw ADC, no filters.

0	-4
1	-4
5	-4
5	-2
6	-2
3	-2
0	-2
-2	-2
-7	-2
-13	-2
-5	-2
-6	-4
-12	-4
7	-4
3	-2
5	-2
4	-4
3	-2
3	-4
2	-4
2	-4
-1	-4
0	-4
-3	-4
0	-4
-4	-4
-2	-4
-2	-4
-1	-4
-5	-2
1	-4
-1	-4
-7	-2
12	-4
5	0
5	-2
3	-2
0	-4
-2	-4
-4	-4
0	-4
-3	-4
0	-4
0	-4
4	-4
4	-4
4	-4
4	-4
-1	-4
-6	-6
0	-4
-2	-4
-8	-6
7	-6
0	-4
-2	-4
-3	-4
-4	-4
-5	-2
-8	-4
-9	-2
-9	-2
-8	-2
-9	-2
-4	-2
-4	-4
-1	-4
4	-4
9	-6
8	-6
15	-4
9	-6
1	-6
12	-4
0	-4
-4	-4
-6	-4
-6	-6
-2	-4
-5	-6
-1	-6
-2	-4
1	-6
-2	-4
-3	-6
-4	-4
-2	-4
-1	-6
-3	-4
-7	-4
-1	-4
-3	-2
-8	-4
9	-4
4	-2
3	-4
4	-4
2	-6
6	-6
6	-4
8	-6
1	-6
1	-6
-2	-4
-5	-4
-7	-4
-8	-6
-9	-4
-11	-6
-16	-6
-7	-6
-6	-6
-3	-4
19	-6
17	-4
24	-4
25	-4
19	-4
15	-2
4	-2
0	-4
-5	-4
-6	-4
-13	-4
-13	-4
-12	-4
-13	-4
-12	-6
-15	-6
-21	-6
-13	-2
-10	-4
-7	-4
19	-4
21	-4
22	-4
18	-4
11	-6
16	-6
17	-6
23	-4
21	-4
20	-4
8	-4
-6	-4
-13	-2
-16	-2
-21	-4
-27	-4
-26	-4
-13	-4
-15	-2
-19	-4
-2	-6
-6	-4
-5	-4
-2	-4
0	-4
5	-4
5	-4
7	-4
5	-4
5	-4
0	-4
0	-4
-4	-4
-4	-4
-5	-4
-6	-4
-9	-4
-3	-4
-7	-4
-9	-4
6	-4
0	0
3	0
1	0
-2	-2
0	-2
-1	-4
0	-4
0	-4
2	-4
3	-2
10	-4
9	-4
8	-4
10	-4
4	-2
-3	-2
-1	-4
-5	-4
-8	-4
9	-4
0	-2
3	-4
0	-4
-1	-4
2	-4
-1	-4
1	-4
-3	-4
-3	-2
-5	-2
-3	-2
-7	-2
-10	-2
-10	-4
-13	-4
-16	-4
-9	-6
-12	-4
-14	-4
6	-6
4	-4
12	-4
15	-4
12	-4
8	-4
5	-4
6	-4
4	-4
13	-4
17	-4
23	-4
23	-4
20	-4
14	-4
8	-4
-3	-2
-4	-2
-11	-2
-18	-4
-3	0
-10	0
-7	-2
-7	-4
-8	-4
-10	-4
-18	-4
-19	-2
-25	-4
-20	-4
-11	-4
8	-4
19	-2
31	-4
30	-4
16	-2
-3	-4
-4	-4
-11	-2
-20	-6
-6	-4
-7	-2
0	-4
3	-4
0	-4
-6	-4
-17	-4
-18	-4
-9	-2
2	-2
17	-2
35	-2
42	-2
36	-2
24	-2
8	-4
-10	-4
-12	-4
-19	-4
-22	-2
-4	-2
-10	0
-8	-2
-6	-2
-7	-2
-1	-2
0	-2
5	-4
0	-4
0	-4
-2	-4
-4	-4
-5	-2
-5	-2
-6	-2
-9	0
-14	-2
-1	0
-3	0
-6	0
10	-2
4	0
8	-2
8	-2
9	-2
10	-2
7	-2
7	0
4	0
3	0
-1	0
-2	0
1	0
4	0
5	0
2	0
-4	0
0	-2
-3	-2
-11	-2
5	-2
-2	2
0	2
2	0
-1	0
-1	2
-2	0
1	0
0	0
2	-2
0	0
-2	0
-3	0
0	0
-3	-2
-6	0
-11	-2
-3	-2
-9	-2
-15	-2
1	-2
0	2
5	0
7	-2
9	-2
10	-2
5	-2
3	-2
-2	-2
-2	0
-4	0
-4	0
-6	0
-4	0
-3	0
-9	0
-16	0
-5	0
-6	0
-9	0
9	-2
7	0
10	0
9	-2
9	-2
13	-2
15	0
18	0
16	0
14	-2
9	-2
1	0
-5	-2
-4	-2
-5	-2
-7	-4
-13	-2
-3	0
-4	0
-8	-2
9	0
2	2
1	0
-1	0
-4	0
-2	0
-3	0
-5	-2
-8	-2
-7	0
-10	0
-9	0
-10	0
-8	0
-7	-2
-6	0
-10	-2
2	0
3	0
0	-2
13	0
0	2
-3	-2
0	0
7	-2
21	-2
25	0
31	0
28	0
16	0
3	0
-4	0
-11	0
-12	0
-11	-2
-8	0
-17	0
-11	0
-11	-2
-18	0
-1	0
-13	2
-15	0
-13	0
-14	0
-8	0
-7	0
-2	0
5	-2
11	-2
13	-2
15	-2
12	-2
15	0
20	0
24	2
20	0
22	0
14	0
0	0
8	0
-4	2
-4	0
-4	-2
-7	-2
-10	0
-19	0
-20	0
-21	0
-16	0
-10	0
2	0
2	2
8	0
10	-2
11	2
3	2
6	0
-2	-2
-12	0
3	0
-4	0
-2	0
-3	-2
-4	0
-2	0
